timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779823046.1958468,2026-05-26 14:17:26,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-70,2.56,WARNING,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823050.6979814,2026-05-26 14:17:30,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-59,1.0,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823054.562517,2026-05-26 14:17:34,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823058.60869,2026-05-26 14:17:38,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823062.5617673,2026-05-26 14:17:42,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823066.6488512,2026-05-26 14:17:46,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823070.6325295,2026-05-26 14:17:50,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823074.6194358,2026-05-26 14:17:54,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823078.6201036,2026-05-26 14:17:58,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823082.6886582,2026-05-26 14:18:02,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-60,1.09,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823086.6956062,2026-05-26 14:18:06,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-61,1.19,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823090.6939275,2026-05-26 14:18:10,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-67,1.98,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779823094.6013227,2026-05-26 14:18:14,WIFI,Redmi 15,6A:1B:3A:C2:23:3A,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
