timestamp,datetime,type,ssid_name,mac,rssi_dbm,distance_m,level,whitelisted,manufacturer,mac_random,device_type,hidden_network
1779746385.836613,2026-05-25 16:59:45,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746389.8982034,2026-05-25 16:59:49,WIFI,WILLIANS,EA:4D:74:53:55:78,-58,0.92,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746389.8992095,2026-05-25 16:59:49,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746393.8496866,2026-05-25 16:59:53,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746397.8901656,2026-05-25 16:59:57,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746401.907676,2026-05-25 17:00:01,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746405.8987002,2026-05-25 17:00:05,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746409.9276597,2026-05-25 17:00:09,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746413.8959396,2026-05-25 17:00:13,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746417.8996904,2026-05-25 17:00:17,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746421.967617,2026-05-25 17:00:21,WIFI,WILLIANS,EA:4D:74:53:55:78,-55,0.71,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746421.967617,2026-05-25 17:00:21,WIFI,W10,18:D6:C7:E0:C1:FE,-77,4.64,WARNING,False,Desconocido,False,Desconocido,False
1779746425.9087176,2026-05-25 17:00:25,WIFI,WILLIANS,EA:4D:74:53:55:78,-52,0.55,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746429.896026,2026-05-25 17:00:29,WIFI,WILLIANS,EA:4D:74:53:55:78,-53,0.6,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746433.9173915,2026-05-25 17:00:33,WIFI,WILLIANS,EA:4D:74:53:55:78,-54,0.65,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746437.9383717,2026-05-25 17:00:37,WIFI,WILLIANS,EA:4D:74:53:55:78,-57,0.84,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746441.8839808,2026-05-25 17:00:41,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746445.9482977,2026-05-25 17:00:45,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746449.9373555,2026-05-25 17:00:49,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746453.946355,2026-05-25 17:00:53,WIFI,WILLIANS,EA:4D:74:53:55:78,-49,0.43,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746457.932238,2026-05-25 17:00:57,WIFI,WILLIANS,EA:4D:74:53:55:78,-48,0.39,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746461.9275186,2026-05-25 17:01:01,WIFI,WILLIANS,EA:4D:74:53:55:78,-50,0.46,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
1779746465.9221556,2026-05-25 17:01:05,WIFI,WILLIANS,EA:4D:74:53:55:78,-47,0.36,CRITICAL,False,MAC Aleatoria (Privacidad),True,Smartphone moderno,False
